,0
1011,1/4: I do not own any ISL team. My friends Dheeraj &amp; Kapil Wadhawan had asked me to be their partner in FC Pune City.
1012,Me &amp; my Foundation accept the invite from our honourable Prime Minister for Swachh Bharat and will give our 100% for #MyCleanIndia
1013,Remembering London dreams with the roadies rockstar @rannvijaysingha Watch out for movie #3AM in cinemas tomorrow . http://t.co/jSrYCDkDYB
1014,"Ek general knowledge ka sawaal hai bandhu's , K bigg boss season 8 ka launch kab aur kitne bajeh hai ."
1015,All d best @vinayvirmani24 &amp; @ajayvirmani1 #DrCabbie
1016,"Hello Canada, Dr Cabbie releases today . njoy . http://t.co/JuogYmYK1r"
1017,"Check this out.
http://t.co/9ETBTu08x3"
1018,After 8yrs I'm in Toronto come celebrate with me&amp;my #drcabbie team @ FREE live outdoor music launch SAT Aug 30 at #SilvercityBrampton @ 230P
1019,Actually I honesty wld  wanna b depended on n upon jaise ke  Love respect care share trust etc etc God bls n protest us  Bus aur kuch nahi.
1020,enjoy the holiday v get for independence . Wat do u think our leaders who fought for independence b thinking now ........
1021,"Jst saw happy new year ka  promo , its Kick ass ."
1022,BAJIRAO SINGHAM TIME .
1023,"Nice thoughts on DTC, accha laga. my team will contact you. wait for your being human gift"
1024,".. @ustaadd ,  @Addi_Salman  , @GEETROCKKER , @TARANDEEPIMS , @rana9964 , @OfficialShejale  , @harshit_garg_ , @sridhar0605 , @SwetaKaushal"
1025,".. @BeingXmyself , @mynaivehope  , @JincySamuel , @khos_s ,  @NikhilJNU , @wpengu , @m_sheherazad , @TheJatinChhabra , @abhiauthority"
1026,"Mere DTC wale tweet ke winners : @soniyaroy28 ,@IshikaSuperGal , @RealSunnySaxena , @BeingDivyaa , @Beingsawan , @BeingIAshish , @iamRangil"
1027,"Thx INOX, hope this becomes a regular feature at more and more theatres. Ev’ry1 who wants to enjoy a film must get to do so"
1028,"It’s part of the VEER campaign by Thums Up, Being Human and AIF (America India Foundation) http://t.co/ug5t7rzmdY"
1029,"Did these screenings at INOX in B’luru, Mumbai and Noida http://t.co/1iZwnIryZN"
1030,KICK screening for the hearing impaired. With subtitles and sign language http://t.co/nlreu2aOi7
1031,Just shot for Being Human clothing. Campaign and collection launching 18th aug. #BeingHumanClothing http://t.co/ifWwVl12pv
1032,"RT @rajcheerfull: Can't wait for Season 8?#BiggBoss  
Coming soon with @BeingSalmanKhan. Presented by @snapdeal 
The Biggest Reality Show @…"
1033,Toh kissne diya 1st correct ans ? The 1st 1 to give the correct ans vil get a big hugg frm me .
1034,ans is  77 tooth picks .
1035,The 1st 1 to give the  right ans vil get a BH Tshirt . So jaldi
1036,Oh ho ho ekka ki spelling IKKA hai. Challo time hai toh  jaldi jawaab do k naam mein kuch rakha hai k nahi  ya naam k  spelling mai .
1037,"N the other 1 is a superb track by ekka singh called IN THE CLUB ,  I  Heard sm of ekka's songs,  Not bad , not bad at all haan ."
1038,Pyar meh dill peh maaaaar deh goliiiii  lelehhhhhh meriiii  jaaaaaan
1039,Hahaha  Munni aur Sheila ko badnaam karne wale gaane ! Wah !
1040,"2 amazing songs in tamanchey 1 is  80's ka remix, aur ek, by this dude named ekka, mere type k gaane hai, vil tweet it as  I get the  link"
1041,"Yaaa!  I liked the promo of tamanche. Nikhil n richa r v good in it ,  had seen the film sm time ago n liked it.   Happy fr them ."
1042,Khamosh .
1043,Fill in the blank. Hv u watched the promo of ....... . ?
1044,Did u    see  the promo of .......
1045,Check out the TVC of Suzuki-Kick here: http://t.co/mmGkl5uOZZ
1046,beinghumanemail@gmail.com
1047,Sorry email id
1048,Accha sunno twitter aur facebook phe heart patients ka details behjo gay toh confusion hojaeyga so I'm sending u a new female I'd
1049,"lekin  bevakoof nahi banane ka. Samjhe kya? So twitter, FB par bata dena, the digital, BH team vil take care of it . Thank u ."
1050,"If  any kids on F B ya twitter  who has a heart condition n can't afford to get it treated, B H vil get 100 genuine patients treated."
1051,Eid mubarakh to u allll . Thank u . May god b vit u n protect u .
1052,Best jawaab k liyeh v shld hv sm prize na? Other wise its no fun. Toh 1nreresting 11 ko being human se kuch na kuch v vil send. 2 much fun
1053,"DTC k  principle's ka sawaal hoga, iss he liyeh panch paise k liyeh penshan rokh  rakha hai. Wat u think guys ? Wld like to hear comments."
1054,"Wah yaarrr! sania mirza , kamaal karti ho . Like the spirit , issse bolteh hain kick ass . ."
1055,#votefordimitrivegasandlikemike. http://t.co/Unp0sEXYoA
1056,Please vote for my friends 'Dimitri Vegas &amp; Like Mike' as the #1 Djs on this years #Top100Djs !! Vote here: http://t.co/Unp0sEXYoA @DJmag
1057,Want my look from #Kick designed by Alvira and Ashley. Jaldi se log on to http://t.co/I0cW2i1Mqu
1058,I wld hv immense respect for them if they keep this stand .
1059,"this is wat I call a stand, the photographers r gonna loose out on wrk, but hv still taken a decision not to take my pics, happy fr them ."
1060,Ha ha ha http://t.co/GoiL9bVcfP
1061,Looking good boys http://t.co/ENq2j7oeNr
1062,Devil - Yaar Na Miley : https://t.co/6bq21czL5V
1063,"Aai la gheoon za, mai gheoon za, tai la gheoon za pan zaaa aata za laukar za, nantarr za, pan za, maaza marathi madhe debut zaala re !"
1064,"Lai bhaari bagaaaa atta , tabartoph manjeh now man , fly la gf bf la ghaoon za , ekta baagh naangta baag pan baagh . Kai ? Lai bhaari"
1065,Watch the film n let us kno wat u think of it .
1066,"Lai bhari is lai bhaariiii. Thx ritesh, loved working vit u. Had a gr8 time on the sets n super kick to speak in marathi too. God bls u man"
1067,"Ye lo, bata deta hoon kahaan chupa hai yeh Devil! Madad ki sab logo ne? #FindTheDevil http://t.co/dT1GLSWhXV"
1068,.. @manihottyy @koyelpikachu @BeingSDayana @ShahainiZahar @Ffarahv
1069,Aur yeh hai pechle contest ke 11winners ke naam... @SabinaLamba @coldfish28 @Ime_n_mySalman @SonamTillani @WwWmanal @Simran_Salman ...
1070,"Ek Se bhale do . do Se bhale teen. 
Jumme ki raat video link : https://t.co/9bXNoio6e8  
Tu hi tu video link : https://t.co/LoVlyv6KUy"
1071,https://t.co/nqKkvDtE4b
1072,"She is lovely in hangover, yup ! Followed her, she is a lot of fun on insta n twitter. Glad u liked the song. Enjoy karo. Kal socha kya ?"
1073,Bina piye 'Hangover' chahiye toh yeh dekhiye : https://t.co/AeCiMeFUWQ
1074,http://t.co/g2TqzUPCMI
1075,Hiral vil  tweet the link in a bit .
1076,Nahi dadaaa  jackie bhagnani bhi nahi .
1077,jacky matlab jacqueline fernandez jackie shroff nahi
1078,Jacky ne 2nd song kick ka release kar diya . its called hangover .
1079,1st 11 vil win .
1080,"Specially mere baareh mein toh sochna he nahi , kyunki ....."
1081,Yest n day b4 kuch socha nahi na ? Good .
1082,"Galat jawaab man , sub wrong answers . Lagta hai k bahut jald he pic ko delete kar diya tha meine .challo vil send sm thing else ."
1083,"tweeted  pic b4 this tweet, batao kiss ka pic tha , 1st 3 ko gift milega ma kasaam ."
1084,@vinayvirmani24 in and as #drcabbie. Here's the trailer http://t.co/S0qLeVuy1u
1085,"Thought for today , aaj bhi kuch mat socho ."
1086,"Thought for the day . Hmmmmmmmm ahhhhhhhhhhh , jaane do aaj kuch  mat soocho ."
1087,Alag alag
1088,"Oh hello! Jobs mere saath ya mere pass nahi hai, aglag aglag company's k saath hain who I hv worked vit ya jst friends helping out u n me."
1089,"Lots of fans hv been saying that they don't hv any job , so thought of this , superb if it works n  u get jobs . Vil b v happy for u all ."
1090,"Everyone on my fb page who dn't hve a job,Ive spoken to my frnds to hire n employ them,obviously u need to fulfill the requirement."
1091,"Appna Face book is not jst for time pass, use it to find work. http://t.co/iiif0r0x3j #Beinghumanjobs. Kaam ki cheez."
1092,"Next tweet read carefully n understand it, trying some thing different, if this works out then it cld b beneficial to sm of u. God bless."
1093,Khicho Toofani selfie Thums Up ke saath aur maximum Retweets paane par milo mujhse! #ThumsUpStar http://t.co/6TOegrE3Ec
1094,"Its meena,samina, abhijeet .. So the team vil send u your 1st 2nd n 3rd prize's, thinking ke I sld cont yeh  stupidiyapa type  contests ."
1095,Arre suno ! That niboo mirchi contest ka winner kaun hai ?
1096,"RT @9xmHaqSe: Bhai ke fans ko zyada wait nahi karaate hain,#JummeKiRaat watch it exclusively on 9XM at 1:45 pm! @TSeries dance wid @BeingSa…"
1097,Yess yess hiral too love's the song .
1098,Kick ka first song : http://t.co/j3XhQkJwmp
1099,"Thank u , appreciate it . Glad u guys liked it ."
1100,Yeh lo kick trailer ka link : http://t.co/Wgr0OONdIs
1101,Oh ! Yeh toh FUGLY hai yaar .
1102,Yeh kya hai
1103,Wat is this
1104,#WorldsCup dekhne ka kya plan hai?
1105,Neebu mirchi contest .
1106,"1 , 2 , 3 , Mein 1st prize kiss ko milega ?"
1107,3 http://t.co/TirgItZH6s
1108,2 http://t.co/aXy1j4adLV
1109,1 http://t.co/0YfPCvCxqs
1110,Hiral zindabaaad
1111,"Hey baga . Me mahesh ani govind . Title, god only knows. http://t.co/1DAfHO4lLL"
1112,Thx samaj gaya partner .
1113,Here yeh dekho mere partner ko .  Aah mere yaaro aah oh Koi partner  ko samjhao . 4 yrs I am trying to convince him. http://t.co/sewTUZmSUP
1114,"I am sending u a pic .Trying to convince govinda to do a film vit me, but partner not getting convinced. So I leave it to u to convince him"
1115,Zinta's team won kya ?
1116,Sub theek ?
1117,Toh kar he deta hoon tweet
1118,Thinking of tweeting today .
1119,http://t.co/IgtePzLA2i
1120,http://t.co/gaBBaJWFYr
1121,http://t.co/K2r6BLGK70
1122,Khwaabb dekh te ho . ab yeh dekho ..  #IndianSports kind journey .  https://t.co/DOf8MA4I0N @Khwaabb
1123,Need a doctor ? Call a cab #drcabbie http://t.co/hhmgLLnvSn
1124,Batao FIFA #WorldsCup ke liye kaun kaun wait kar raha hai?
1125,"Sorry , forgot to ask , u guys saw youngistaan ?"
1126,"read your tweets, thx.  glad that u liked the movie, the music, performances, pulkit n  bilaal, I saw it 2 nites ago n really liked it ."
1127,Saw O teri ?
1128,O teri this friday the 28th.
1129,http://t.co/HeA8Km9Q24
1130,http://t.co/gxBWbEWRwF
1131,Pulkuuuuuuu http://t.co/OUGma2RTBs
1132,Pulku http://t.co/HM4dMvt8Uo
1133,http://t.co/YzeSoTGtfO
1134,Batao mera naya dance step kaisa laga !  http://t.co/b7LL0PDvpg
1135,Pulkit and Bilal are rocking .. Teri .. O Teri O ! .. http://t.co/b7LL0PDvpg
1136,Check this out . O Teri Title track - http://t.co/b7LL0PDvpg
1137,#ThumsUp ke saath ho gaya hai saarey hindustan mein #DoosraToofanShuru. Aapne dekha kya? @ThumsUpOfficial  http://t.co/pQC8CctZQB
1138,Chalo batao kaise hoga #DoosraToofanShuru  http://t.co/tDQ8gmE3HY  @ThumsUpOfficial
1139,"Saw the promo of kanchi ? Quiet nice na? Happy fr S G,  its beautifully shot, Hope it does well. Best of luck S G ."
1140,"Yaaaaaa hiral was in delhi, but back in mumbai now, working really hard . Good morning. U guys been well ?"
1141,Rehmaan n salmaan r they only 1's who have a sense of humor?
1142,http://t.co/cURDadbR06
1143,O Teri 1st Song. Check it out - http://t.co/bQvW3rI3DI
1144,YELLOW 4th april .
1145,"Thank u to all the fans who have seen JAI HO n liked it , I totally  appreciate it guys . U been wonderful . God bless ."
1146,"@lavinfc5 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/ws9jfck70D"
1147,"@Being_Gauresh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/MCXL9oQNvg"
1148,"@BeingYuvNaseer This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/uZIwCe3bkX"
1149,"@magragiina This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/WT4Zvzkaph"
1150,"@kirfansays This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/OKkV7QGzdj"
1151,"@gala_pankti This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/pEV72YkOGq"
1152,"@yassar_ This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/Z0lTh6MzIS"
1153,"@BeingYuvNaseer This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/EGnqGU3i1B"
1154,"@iamrahulraz This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/nqDpZibZFI"
1155,"@HereforSalmanK This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/8Wcp9ZHT0g"
1156,"@BhayaRKM This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/80ToL8S74x"
1157,"@ireenam This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/hJYJwvXWvt"
1158,"@MxMIndia This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/rm4tP8nHRn"
1159,"@sidiqa This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/lvG9G5Jemg"
1160,"@314Aysenur This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/FNFA2jTD39"
1161,"@kap20in This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/u4OIOtd4Kc"
1162,"@Laugh_Riot This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/2YyVdjWs3L"
1163,"@kirfansays This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/37MrkAgVQ1"
1164,"@nmanmeet This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/uaq7cI0PA6"
1165,"@sandeepmurgai This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/F5ywupXpn2"
1166,"@SafiKhan94 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/k1yhCs4sA3"
1167,"@zuha_afshan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/hmfTza9vin"
1168,"@dheerajksingh08 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/4cOSA8kOiS"
1169,"@BabysJokerParty This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/4l5ouP0xIT"
1170,"@BhayaRKM This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/lXBdbRP7aK"
1171,"@SNElazar1 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/IweJaW2xoP"
1172,"@DhillonLove86 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/moaSnM1seD"
1173,"@AysuAdlig This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/gJTQpqpQGT"
1174,"@SaurabhIC This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/6nZEaSdPrN"
1175,"@sandeepmurgai This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/m3awWor5fZ"
1176,"@AysuAdlig This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/CfDGGsKVKZ"
1177,"@SNElazar1 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/lxFDGpik0m"
1178,"@PrakashKVerma This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho http://t.co/Ks39dclFB2"
